id,corpus,encoding,run,time,status,solved,baseline_time,baseline_status,speedup,speedup_bound,n_free_date_vars,n_free_int_vars,n_free_bool_vars,pinned_var_frac,pinned_date_frac,pinned_int_frac,pinned_bool_frac,n_date_subexprs,n_atoms,n_date_comparisons,n_int_comparisons,ordering_cmp_frac,n_case_splits,max_disjunction_width,bool_alternation_depth,implication_atom_frac,neg_ordering_frac,n_unit_constraints,n_date_period_ops,ground_arith_frac,max_abs_years,max_abs_months,max_abs_days,mixed_frac,max_date_chain_len,n_dot_year,n_dot_month,n_dot_day,property_access_frac,n_symbolic_date_ctors,uses_feb29,uses_leap_year,n_components,largest_component_frac,graph_density,mixed_sort_coupling
grammar-timeout-37,grammar,epoch_days,run_1,60.004464007914066,timeout,0,60.0589910922572,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,27,12,12,0,0.5833333333333334,4,2,1,0.0,0.0,4,9,0.3076923076923077,49,196,245,1.0,3,0,0,0,0.0,0,0,1,2,0.8888888888888888,0.19444444444444445,0
grammar-timeout-37,grammar,hybrid_ymd,run_1,60.005556240677834,timeout,0,60.0589910922572,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,27,12,12,0,0.5833333333333334,4,2,1,0.0,0.0,4,9,0.3076923076923077,49,196,245,1.0,3,0,0,0,0.0,0,0,1,2,0.8888888888888888,0.19444444444444445,0
grammar-timeout-37,grammar,simple,run_1,60.0589910922572,timeout,0,60.0589910922572,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,27,12,12,0,0.5833333333333334,4,2,1,0.0,0.0,4,9,0.3076923076923077,49,196,245,1.0,3,0,0,0,0.0,0,0,1,2,0.8888888888888888,0.19444444444444445,0
grammar-timeout-38,grammar,alpha_beta,run_1,60.00499081518501,timeout,0,60.08120246976614,timeout,,,9,0,0,0.1,0.1,0.0,0.0,27,16,16,0,0.6875,7,4,1,0.0,0.0,5,11,0.08333333333333333,31,277,272,0.9090909090909091,3,0,0,0,0.0,0,0,1,1,1.0,0.2222222222222222,0
grammar-timeout-38,grammar,epoch_days,run_1,60.00437014643103,timeout,0,60.08120246976614,timeout,,,9,0,0,0.1,0.1,0.0,0.0,27,16,16,0,0.6875,7,4,1,0.0,0.0,5,11,0.08333333333333333,31,277,272,0.9090909090909091,3,0,0,0,0.0,0,0,1,1,1.0,0.2222222222222222,0
grammar-timeout-38,grammar,hybrid_ymd,run_1,60.00505842734128,timeout,0,60.08120246976614,timeout,,,9,0,0,0.1,0.1,0.0,0.0,27,16,16,0,0.6875,7,4,1,0.0,0.0,5,11,0.08333333333333333,31,277,272,0.9090909090909091,3,0,0,0,0.0,0,0,1,1,1.0,0.2222222222222222,0
grammar-timeout-38,grammar,simple,run_1,60.08120246976614,timeout,0,60.08120246976614,timeout,,,9,0,0,0.1,0.1,0.0,0.0,27,16,16,0,0.6875,7,4,1,0.0,0.0,5,11,0.08333333333333333,31,277,272,0.9090909090909091,3,0,0,0,0.0,0,0,1,1,1.0,0.2222222222222222,0
grammar-timeout-39,grammar,alpha_beta,run_1,60.00442051328719,timeout,0,60.03100952785462,timeout,,,7,0,0,0.0,0.0,0.0,0.0,15,6,6,0,0.5,1,2,1,0.0,0.0,4,6,0.0,138,36,316,0.8333333333333334,5,0,0,0,0.0,0,0,1,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-39,grammar,epoch_days,run_1,60.00389249064028,timeout,0,60.03100952785462,timeout,,,7,0,0,0.0,0.0,0.0,0.0,15,6,6,0,0.5,1,2,1,0.0,0.0,4,6,0.0,138,36,316,0.8333333333333334,5,0,0,0,0.0,0,0,1,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-39,grammar,hybrid_ymd,run_1,60.00486833695322,timeout,0,60.03100952785462,timeout,,,7,0,0,0.0,0.0,0.0,0.0,15,6,6,0,0.5,1,2,1,0.0,0.0,4,6,0.0,138,36,316,0.8333333333333334,5,0,0,0,0.0,0,0,1,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-39,grammar,simple,run_1,60.03100952785462,timeout,0,60.03100952785462,timeout,,,7,0,0,0.0,0.0,0.0,0.0,15,6,6,0,0.5,1,2,1,0.0,0.0,4,6,0.0,138,36,316,0.8333333333333334,5,0,0,0,0.0,0,0,1,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-4,grammar,alpha_beta,run_1,60.014867215417325,timeout,0,60.11128957569599,timeout,,,9,0,0,0.0,0.0,0.0,0.0,20,9,9,0,0.6666666666666666,2,2,1,0.0,0.0,5,8,0.1111111111111111,66,540,1593,1.0,3,0,0,0,0.0,0,0,0,3,0.5555555555555556,0.16666666666666666,0
grammar-timeout-4,grammar,epoch_days,run_1,60.00470336154103,timeout,0,60.11128957569599,timeout,,,9,0,0,0.0,0.0,0.0,0.0,20,9,9,0,0.6666666666666666,2,2,1,0.0,0.0,5,8,0.1111111111111111,66,540,1593,1.0,3,0,0,0,0.0,0,0,0,3,0.5555555555555556,0.16666666666666666,0
grammar-timeout-4,grammar,hybrid_ymd,run_1,60.004816769622266,timeout,0,60.11128957569599,timeout,,,9,0,0,0.0,0.0,0.0,0.0,20,9,9,0,0.6666666666666666,2,2,1,0.0,0.0,5,8,0.1111111111111111,66,540,1593,1.0,3,0,0,0,0.0,0,0,0,3,0.5555555555555556,0.16666666666666666,0
grammar-timeout-4,grammar,simple,run_1,60.11128957569599,timeout,0,60.11128957569599,timeout,,,9,0,0,0.0,0.0,0.0,0.0,20,9,9,0,0.6666666666666666,2,2,1,0.0,0.0,5,8,0.1111111111111111,66,540,1593,1.0,3,0,0,0,0.0,0,0,0,3,0.5555555555555556,0.16666666666666666,0
grammar-timeout-40,grammar,alpha_beta,run_1,60.003471141681075,timeout,0,60.06066344399005,timeout,,,6,0,0,0.0,0.0,0.0,0.0,12,5,5,0,0.6,0,1,0,0.0,0.0,5,6,0.0,175,63,280,0.6666666666666666,2,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0
grammar-timeout-40,grammar,epoch_days,run_1,60.00354718975723,timeout,0,60.06066344399005,timeout,,,6,0,0,0.0,0.0,0.0,0.0,12,5,5,0,0.6,0,1,0,0.0,0.0,5,6,0.0,175,63,280,0.6666666666666666,2,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0
grammar-timeout-40,grammar,hybrid_ymd,run_1,1.1284549636766315,unsat,1,60.06066344399005,timeout,53.22380190371599,lower,6,0,0,0.0,0.0,0.0,0.0,12,5,5,0,0.6,0,1,0,0.0,0.0,5,6,0.0,175,63,280,0.6666666666666666,2,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0
grammar-timeout-40,grammar,simple,run_1,60.06066344399005,timeout,0,60.06066344399005,timeout,,,6,0,0,0.0,0.0,0.0,0.0,12,5,5,0,0.6,0,1,0,0.0,0.0,5,6,0.0,175,63,280,0.6666666666666666,2,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0
grammar-timeout-41,grammar,alpha_beta,run_1,60.01091073919088,timeout,0,60.025309689342976,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,33,12,12,0,0.6666666666666666,6,5,1,0.0,0.0,4,19,0.05,78,108,180,0.9473684210526315,7,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.16666666666666666,0
grammar-timeout-41,grammar,epoch_days,run_1,60.044356473721564,timeout,0,60.025309689342976,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,33,12,12,0,0.6666666666666666,6,5,1,0.0,0.0,4,19,0.05,78,108,180,0.9473684210526315,7,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.16666666666666666,0
grammar-timeout-41,grammar,hybrid_ymd,run_1,60.00859503727406,timeout,0,60.025309689342976,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,33,12,12,0,0.6666666666666666,6,5,1,0.0,0.0,4,19,0.05,78,108,180,0.9473684210526315,7,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.16666666666666666,0
grammar-timeout-41,grammar,simple,run_1,60.025309689342976,timeout,0,60.025309689342976,timeout,,,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,33,12,12,0,0.6666666666666666,6,5,1,0.0,0.0,4,19,0.05,78,108,180,0.9473684210526315,7,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.16666666666666666,0
grammar-timeout-42,grammar,alpha_beta,run_1,60.0033716224134,timeout,0,60.07286310009658,timeout,,,5,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,15,6,6,0,0.6666666666666666,0,1,0,0.0,0.0,6,5,0.2857142857142857,9,58,312,1.0,3,0,0,0,0.0,0,0,0,2,0.8333333333333334,0.26666666666666666,0
grammar-timeout-42,grammar,epoch_days,run_1,60.00595521368086,timeout,0,60.07286310009658,timeout,,,5,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,15,6,6,0,0.6666666666666666,0,1,0,0.0,0.0,6,5,0.2857142857142857,9,58,312,1.0,3,0,0,0,0.0,0,0,0,2,0.8333333333333334,0.26666666666666666,0
grammar-timeout-42,grammar,hybrid_ymd,run_1,60.003582913428545,timeout,0,60.07286310009658,timeout,,,5,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,15,6,6,0,0.6666666666666666,0,1,0,0.0,0.0,6,5,0.2857142857142857,9,58,312,1.0,3,0,0,0,0.0,0,0,0,2,0.8333333333333334,0.26666666666666666,0
grammar-timeout-42,grammar,simple,run_1,60.07286310009658,timeout,0,60.07286310009658,timeout,,,5,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,15,6,6,0,0.6666666666666666,0,1,0,0.0,0.0,6,5,0.2857142857142857,9,58,312,1.0,3,0,0,0,0.0,0,0,0,2,0.8333333333333334,0.26666666666666666,0
grammar-timeout-43,grammar,alpha_beta,run_1,60.007715897634625,timeout,0,54.71884177904576,sat,0.9118634322357645,upper,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,35,15,15,0,0.7333333333333333,7,3,1,0.0,0.0,3,14,0.2222222222222222,108,555,134,0.8571428571428571,9,0,0,0,0.0,0,0,1,4,0.6666666666666666,0.1388888888888889,0
grammar-timeout-43,grammar,epoch_days,run_1,60.006273427046835,timeout,0,54.71884177904576,sat,0.9118853522135595,upper,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,35,15,15,0,0.7333333333333333,7,3,1,0.0,0.0,3,14,0.2222222222222222,108,555,134,0.8571428571428571,9,0,0,0,0.0,0,0,1,4,0.6666666666666666,0.1388888888888889,0
grammar-timeout-43,grammar,hybrid_ymd,run_1,60.0061228889972,timeout,0,54.71884177904576,sat,0.9118876398708152,upper,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,35,15,15,0,0.7333333333333333,7,3,1,0.0,0.0,3,14,0.2222222222222222,108,555,134,0.8571428571428571,9,0,0,0,0.0,0,0,1,4,0.6666666666666666,0.1388888888888889,0
grammar-timeout-43,grammar,simple,run_1,54.71884177904576,sat,1,54.71884177904576,sat,1.0,exact,8,0,0,0.1111111111111111,0.1111111111111111,0.0,0.0,35,15,15,0,0.7333333333333333,7,3,1,0.0,0.0,3,14,0.2222222222222222,108,555,134,0.8571428571428571,9,0,0,0,0.0,0,0,1,4,0.6666666666666666,0.1388888888888889,0
grammar-timeout-44,grammar,alpha_beta,run_1,60.01026822347194,timeout,0,60.03336423262954,timeout,,,10,0,0,0.0,0.0,0.0,0.0,29,12,12,0,0.75,6,3,1,0.0,0.0,2,18,0.0,63,81,45,0.8888888888888888,9,0,0,0,0.0,0,0,0,2,0.6,0.2,0
grammar-timeout-44,grammar,epoch_days,run_1,60.00720031373203,timeout,0,60.03336423262954,timeout,,,10,0,0,0.0,0.0,0.0,0.0,29,12,12,0,0.75,6,3,1,0.0,0.0,2,18,0.0,63,81,45,0.8888888888888888,9,0,0,0,0.0,0,0,0,2,0.6,0.2,0
grammar-timeout-44,grammar,hybrid_ymd,run_1,60.00831876788288,timeout,0,60.03336423262954,timeout,,,10,0,0,0.0,0.0,0.0,0.0,29,12,12,0,0.75,6,3,1,0.0,0.0,2,18,0.0,63,81,45,0.8888888888888888,9,0,0,0,0.0,0,0,0,2,0.6,0.2,0
grammar-timeout-44,grammar,simple,run_1,60.03336423262954,timeout,0,60.03336423262954,timeout,,,10,0,0,0.0,0.0,0.0,0.0,29,12,12,0,0.75,6,3,1,0.0,0.0,2,18,0.0,63,81,45,0.8888888888888888,9,0,0,0,0.0,0,0,0,2,0.6,0.2,0
grammar-timeout-45,grammar,alpha_beta,run_1,60.00552508700639,timeout,0,60.0306339180097,timeout,,,8,0,0,0.0,0.0,0.0,0.0,21,13,13,0,0.6153846153846154,4,2,1,0.0,0.0,5,9,0.1,144,168,144,0.8888888888888888,4,0,0,0,0.0,0,0,0,1,1.0,0.25,0
grammar-timeout-45,grammar,epoch_days,run_1,60.004237646237016,timeout,0,60.0306339180097,timeout,,,8,0,0,0.0,0.0,0.0,0.0,21,13,13,0,0.6153846153846154,4,2,1,0.0,0.0,5,9,0.1,144,168,144,0.8888888888888888,4,0,0,0,0.0,0,0,0,1,1.0,0.25,0
grammar-timeout-45,grammar,hybrid_ymd,run_1,60.00630620587617,timeout,0,60.0306339180097,timeout,,,8,0,0,0.0,0.0,0.0,0.0,21,13,13,0,0.6153846153846154,4,2,1,0.0,0.0,5,9,0.1,144,168,144,0.8888888888888888,4,0,0,0,0.0,0,0,0,1,1.0,0.25,0
grammar-timeout-45,grammar,simple,run_1,60.0306339180097,timeout,0,60.0306339180097,timeout,,,8,0,0,0.0,0.0,0.0,0.0,21,13,13,0,0.6153846153846154,4,2,1,0.0,0.0,5,9,0.1,144,168,144,0.8888888888888888,4,0,0,0,0.0,0,0,0,1,1.0,0.25,0
grammar-timeout-46,grammar,alpha_beta,run_1,60.00352117512375,timeout,0,29.744651395827532,sat,0.49571509826925064,upper,7,0,0,0.0,0.0,0.0,0.0,13,7,7,0,0.5714285714285714,2,2,1,0.0,0.0,3,4,0.2,72,158,236,1.0,2,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-46,grammar,epoch_days,run_1,10.188508580438793,sat,1,29.744651395827532,sat,2.9194313535677963,exact,7,0,0,0.0,0.0,0.0,0.0,13,7,7,0,0.5714285714285714,2,2,1,0.0,0.0,3,4,0.2,72,158,236,1.0,2,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-46,grammar,hybrid_ymd,run_1,60.00413556583226,timeout,0,29.744651395827532,sat,0.49571002257325786,upper,7,0,0,0.0,0.0,0.0,0.0,13,7,7,0,0.5714285714285714,2,2,1,0.0,0.0,3,4,0.2,72,158,236,1.0,2,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-46,grammar,simple,run_1,29.744651395827532,sat,1,29.744651395827532,sat,1.0,exact,7,0,0,0.0,0.0,0.0,0.0,13,7,7,0,0.5714285714285714,2,2,1,0.0,0.0,3,4,0.2,72,158,236,1.0,2,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-47,grammar,alpha_beta,run_1,60.00667682196945,timeout,0,60.05635323934257,timeout,,,10,0,0,0.0,0.0,0.0,0.0,35,19,19,0,0.6842105263157895,9,4,1,0.0,0.0,5,12,0.29411764705882354,81,163,128,1.0,8,0,0,0,0.0,0,0,1,2,0.9,0.2,0
grammar-timeout-47,grammar,epoch_days,run_1,60.00678356830031,timeout,0,60.05635323934257,timeout,,,10,0,0,0.0,0.0,0.0,0.0,35,19,19,0,0.6842105263157895,9,4,1,0.0,0.0,5,12,0.29411764705882354,81,163,128,1.0,8,0,0,0,0.0,0,0,1,2,0.9,0.2,0
grammar-timeout-47,grammar,hybrid_ymd,run_1,60.006826816126704,timeout,0,60.05635323934257,timeout,,,10,0,0,0.0,0.0,0.0,0.0,35,19,19,0,0.6842105263157895,9,4,1,0.0,0.0,5,12,0.29411764705882354,81,163,128,1.0,8,0,0,0,0.0,0,0,1,2,0.9,0.2,0
grammar-timeout-47,grammar,simple,run_1,60.05635323934257,timeout,0,60.05635323934257,timeout,,,10,0,0,0.0,0.0,0.0,0.0,35,19,19,0,0.6842105263157895,9,4,1,0.0,0.0,5,12,0.29411764705882354,81,163,128,1.0,8,0,0,0,0.0,0,0,1,2,0.9,0.2,0
grammar-timeout-48,grammar,alpha_beta,run_1,60.00419279374182,timeout,0,8.641918793320656,sat,0.14402191565223374,upper,9,0,0,0.0,0.0,0.0,0.0,21,11,11,0,0.8181818181818182,5,4,1,0.0,0.0,3,6,0.25,56,196,252,0.6666666666666666,3,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.19444444444444445,0
grammar-timeout-48,grammar,epoch_days,run_1,9.820016324520111,sat,1,8.641918793320656,sat,0.8800310007369537,exact,9,0,0,0.0,0.0,0.0,0.0,21,11,11,0,0.8181818181818182,5,4,1,0.0,0.0,3,6,0.25,56,196,252,0.6666666666666666,3,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.19444444444444445,0
grammar-timeout-48,grammar,hybrid_ymd,run_1,60.00424433592707,timeout,0,8.641918793320656,sat,0.144021791940914,upper,9,0,0,0.0,0.0,0.0,0.0,21,11,11,0,0.8181818181818182,5,4,1,0.0,0.0,3,6,0.25,56,196,252,0.6666666666666666,3,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.19444444444444445,0
grammar-timeout-48,grammar,simple,run_1,8.641918793320656,sat,1,8.641918793320656,sat,1.0,exact,9,0,0,0.0,0.0,0.0,0.0,21,11,11,0,0.8181818181818182,5,4,1,0.0,0.0,3,6,0.25,56,196,252,0.6666666666666666,3,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.19444444444444445,0
grammar-timeout-49,grammar,alpha_beta,run_1,60.00434874556959,timeout,0,41.48178900592029,sat,0.6913130443563574,upper,9,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.9333333333333333,6,3,1,0.0,0.0,5,5,0.4444444444444444,67,198,106,1.0,3,0,0,0,0.0,0,0,1,3,0.7777777777777778,0.19444444444444445,0
grammar-timeout-49,grammar,epoch_days,run_1,60.00282828696072,timeout,0,41.48178900592029,sat,0.6913305620784336,upper,9,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.9333333333333333,6,3,1,0.0,0.0,5,5,0.4444444444444444,67,198,106,1.0,3,0,0,0,0.0,0,0,1,3,0.7777777777777778,0.19444444444444445,0
grammar-timeout-49,grammar,hybrid_ymd,run_1,60.00399948656559,timeout,0,41.48178900592029,sat,0.6913170682098904,upper,9,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.9333333333333333,6,3,1,0.0,0.0,5,5,0.4444444444444444,67,198,106,1.0,3,0,0,0,0.0,0,0,1,3,0.7777777777777778,0.19444444444444445,0
grammar-timeout-49,grammar,simple,run_1,41.48178900592029,sat,1,41.48178900592029,sat,1.0,exact,9,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.9333333333333333,6,3,1,0.0,0.0,5,5,0.4444444444444444,67,198,106,1.0,3,0,0,0,0.0,0,0,1,3,0.7777777777777778,0.19444444444444445,0
grammar-timeout-5,grammar,alpha_beta,run_1,58.39189994055778,sat,1,60.09399335552007,timeout,1.0291494782100772,lower,6,0,0,0.0,0.0,0.0,0.0,12,9,9,0,0.7777777777777778,2,2,1,0.0,0.0,5,2,0.3333333333333333,200,255,1425,1.0,1,0,0,0,0.0,0,0,1,3,0.5,0.26666666666666666,0
grammar-timeout-5,grammar,epoch_days,run_1,0.9433461995795369,sat,1,60.09399335552007,timeout,63.703011028511945,lower,6,0,0,0.0,0.0,0.0,0.0,12,9,9,0,0.7777777777777778,2,2,1,0.0,0.0,5,2,0.3333333333333333,200,255,1425,1.0,1,0,0,0,0.0,0,0,1,3,0.5,0.26666666666666666,0
grammar-timeout-5,grammar,hybrid_ymd,run_1,60.00315592717379,timeout,0,60.09399335552007,timeout,,,6,0,0,0.0,0.0,0.0,0.0,12,9,9,0,0.7777777777777778,2,2,1,0.0,0.0,5,2,0.3333333333333333,200,255,1425,1.0,1,0,0,0,0.0,0,0,1,3,0.5,0.26666666666666666,0
grammar-timeout-5,grammar,simple,run_1,60.09399335552007,timeout,0,60.09399335552007,timeout,,,6,0,0,0.0,0.0,0.0,0.0,12,9,9,0,0.7777777777777778,2,2,1,0.0,0.0,5,2,0.3333333333333333,200,255,1425,1.0,1,0,0,0,0.0,0,0,1,3,0.5,0.26666666666666666,0
grammar-timeout-50,grammar,alpha_beta,run_1,60.00378331076354,timeout,0,9.83196853660047,sat,0.16385581031916036,upper,7,0,0,0.0,0.0,0.0,0.0,15,8,8,0,0.5,3,3,1,0.0,0.0,3,4,0.2,43,42,42,1.0,3,0,0,0,0.0,0,0,0,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-50,grammar,epoch_days,run_1,60.002631234936416,timeout,0,9.83196853660047,sat,0.16385895641982823,upper,7,0,0,0.0,0.0,0.0,0.0,15,8,8,0,0.5,3,3,1,0.0,0.0,3,4,0.2,43,42,42,1.0,3,0,0,0,0.0,0,0,0,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-50,grammar,hybrid_ymd,run_1,60.00447191949934,timeout,0,9.83196853660047,sat,0.1638539299169372,upper,7,0,0,0.0,0.0,0.0,0.0,15,8,8,0,0.5,3,3,1,0.0,0.0,3,4,0.2,43,42,42,1.0,3,0,0,0,0.0,0,0,0,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-50,grammar,simple,run_1,9.83196853660047,sat,1,9.83196853660047,sat,1.0,exact,7,0,0,0.0,0.0,0.0,0.0,15,8,8,0,0.5,3,3,1,0.0,0.0,3,4,0.2,43,42,42,1.0,3,0,0,0,0.0,0,0,0,3,0.5714285714285714,0.19047619047619047,0
grammar-timeout-6,grammar,alpha_beta,run_1,60.03623392060399,timeout,0,12.624575309455395,unsat,0.21028259910758215,upper,10,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.8,7,4,1,0.0,0.0,3,6,0.3333333333333333,35,500,1260,0.8333333333333334,2,0,0,0,0.0,0,0,1,4,0.4,0.13333333333333333,0
grammar-timeout-6,grammar,epoch_days,run_1,60.003943477757275,timeout,0,12.624575309455395,unsat,0.2103957603075733,upper,10,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.8,7,4,1,0.0,0.0,3,6,0.3333333333333333,35,500,1260,0.8333333333333334,2,0,0,0,0.0,0,0,1,4,0.4,0.13333333333333333,0
grammar-timeout-6,grammar,hybrid_ymd,run_1,0.05176681559532881,unsat,1,12.624575309455395,unsat,243.87390192481874,exact,10,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.8,7,4,1,0.0,0.0,3,6,0.3333333333333333,35,500,1260,0.8333333333333334,2,0,0,0,0.0,0,0,1,4,0.4,0.13333333333333333,0
grammar-timeout-6,grammar,simple,run_1,12.624575309455395,unsat,1,12.624575309455395,unsat,1.0,exact,10,0,0,0.0,0.0,0.0,0.0,26,15,15,0,0.8,7,4,1,0.0,0.0,3,6,0.3333333333333333,35,500,1260,0.8333333333333334,2,0,0,0,0.0,0,0,1,4,0.4,0.13333333333333333,0
grammar-timeout-7,grammar,alpha_beta,run_1,60.006346164271235,timeout,0,60.1543601648882,timeout,,,9,0,0,0.0,0.0,0.0,0.0,24,14,14,0,0.7142857142857143,4,2,1,0.0,0.0,6,12,0.0,28,320,720,0.9166666666666666,4,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.25,0
grammar-timeout-7,grammar,epoch_days,run_1,60.006221974268556,timeout,0,60.1543601648882,timeout,,,9,0,0,0.0,0.0,0.0,0.0,24,14,14,0,0.7142857142857143,4,2,1,0.0,0.0,6,12,0.0,28,320,720,0.9166666666666666,4,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.25,0
grammar-timeout-7,grammar,hybrid_ymd,run_1,60.006704171188176,timeout,0,60.1543601648882,timeout,,,9,0,0,0.0,0.0,0.0,0.0,24,14,14,0,0.7142857142857143,4,2,1,0.0,0.0,6,12,0.0,28,320,720,0.9166666666666666,4,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.25,0
grammar-timeout-7,grammar,simple,run_1,60.1543601648882,timeout,0,60.1543601648882,timeout,,,9,0,0,0.0,0.0,0.0,0.0,24,14,14,0,0.7142857142857143,4,2,1,0.0,0.0,6,12,0.0,28,320,720,0.9166666666666666,4,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.25,0
grammar-timeout-8,grammar,alpha_beta,run_1,9.848138940520585,unsat,1,60.08501655049622,timeout,6.101154432668885,lower,6,0,0,0.0,0.0,0.0,0.0,10,8,8,0,0.75,2,3,1,0.0,0.0,5,2,0.0,29,437,903,1.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.26666666666666666,0
grammar-timeout-8,grammar,epoch_days,run_1,0.014085200615227222,unsat,1,60.08501655049622,timeout,4265.826110104498,lower,6,0,0,0.0,0.0,0.0,0.0,10,8,8,0,0.75,2,3,1,0.0,0.0,5,2,0.0,29,437,903,1.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.26666666666666666,0
grammar-timeout-8,grammar,hybrid_ymd,run_1,0.01528182439506054,unsat,1,60.08501655049622,timeout,3931.796034112077,lower,6,0,0,0.0,0.0,0.0,0.0,10,8,8,0,0.75,2,3,1,0.0,0.0,5,2,0.0,29,437,903,1.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.26666666666666666,0
grammar-timeout-8,grammar,simple,run_1,60.08501655049622,timeout,0,60.08501655049622,timeout,,,6,0,0,0.0,0.0,0.0,0.0,10,8,8,0,0.75,2,3,1,0.0,0.0,5,2,0.0,29,437,903,1.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.26666666666666666,0
grammar-timeout-9,grammar,alpha_beta,run_1,60.009500220417976,timeout,0,60.08356091193855,timeout,,,7,0,0,0.0,0.0,0.0,0.0,17,7,7,0,0.42857142857142855,2,2,1,0.0,0.0,3,9,0.0,172,222,504,1.0,4,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-9,grammar,epoch_days,run_1,60.0047867866233,timeout,0,60.08356091193855,timeout,,,7,0,0,0.0,0.0,0.0,0.0,17,7,7,0,0.42857142857142855,2,2,1,0.0,0.0,3,9,0.0,172,222,504,1.0,4,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-9,grammar,hybrid_ymd,run_1,60.005561873316765,timeout,0,60.08356091193855,timeout,,,7,0,0,0.0,0.0,0.0,0.0,17,7,7,0,0.42857142857142855,2,2,1,0.0,0.0,3,9,0.0,172,222,504,1.0,4,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-timeout-9,grammar,simple,run_1,60.08356091193855,timeout,0,60.08356091193855,timeout,,,7,0,0,0.0,0.0,0.0,0.0,17,7,7,0,0.42857142857142855,2,2,1,0.0,0.0,3,9,0.0,172,222,504,1.0,4,0,0,0,0.0,0,0,0,2,0.7142857142857143,0.23809523809523808,0
grammar-unsat-1,grammar,alpha_beta,run_1,60.00560137163848,timeout,0,2.564565879292786,unsat,0.042738774725536256,upper,6,0,0,0.0,0.0,0.0,0.0,16,5,5,0,1.0,0,1,0,0.0,0.0,5,10,0.0,128,80,112,0.9,6,0,0,0,0.0,0,0,0,2,0.5,0.26666666666666666,0
